Ticker,Metric,Filed_Date,Period_End,Value,Form
MA,Revenue,2014-10-30,2013-09-30,2218000000.0,10-Q
MA,Revenue,2015-02-13,2013-09-30,2218000000.0,10-K
MA,Revenue,2014-02-14,2013-12-31,8346000000.0,10-K
MA,Revenue,2015-02-13,2013-12-31,8346000000.0,10-K
MA,Revenue,2014-02-14,2013-12-31,2126000000.0,10-K
MA,Revenue,2015-02-13,2013-12-31,2126000000.0,10-K
MA,Revenue,2014-05-01,2014-03-31,2177000000.0,10-Q
MA,Revenue,2015-02-13,2014-03-31,2177000000.0,10-K
MA,Revenue,2015-04-29,2014-03-31,2172000000.0,10-Q
MA,Revenue,2014-07-31,2014-06-30,4554000000.0,10-Q
MA,Revenue,2015-07-29,2014-06-30,4540000000.0,10-Q
MA,Revenue,2014-07-31,2014-06-30,2377000000.0,10-Q
MA,Revenue,2015-02-13,2014-06-30,2377000000.0,10-K
MA,Revenue,2015-07-29,2014-06-30,2368000000.0,10-Q
MA,Revenue,2014-10-30,2014-09-30,7057000000.0,10-Q
MA,Revenue,2015-10-29,2014-09-30,7030000000.0,10-Q
MA,Revenue,2014-10-30,2014-09-30,2503000000.0,10-Q
MA,Revenue,2015-02-13,2014-09-30,2503000000.0,10-K
MA,Revenue,2015-10-29,2014-09-30,2490000000.0,10-Q
MA,Revenue,2015-02-13,2014-12-31,9473000000.0,10-K
MA,Revenue,2015-02-13,2014-12-31,2416000000.0,10-K
MA,Revenue,2015-04-29,2015-03-31,2230000000.0,10-Q
MA,Revenue,2015-07-29,2015-06-30,4620000000.0,10-Q
MA,Revenue,2015-07-29,2015-06-30,2390000000.0,10-Q
MA,Revenue,2015-10-29,2015-09-30,7150000000.0,10-Q
MA,Revenue,2015-10-29,2015-09-30,2530000000.0,10-Q
MA,NetIncome,2013-02-14,2010-12-31,1846000000.0,10-K
MA,NetIncome,2013-02-14,2011-03-31,562000000.0,10-K
MA,NetIncome,2013-02-14,2011-06-30,608000000.0,10-K
MA,NetIncome,2013-02-14,2011-09-30,717000000.0,10-K
MA,NetIncome,2013-02-14,2011-12-31,1906000000.0,10-K
MA,NetIncome,2014-02-14,2011-12-31,1906000000.0,10-K
MA,NetIncome,2013-02-14,2011-12-31,19000000.0,10-K
MA,NetIncome,2013-02-14,2012-03-31,682000000.0,10-K
MA,NetIncome,2013-05-01,2012-03-31,682000000.0,10-Q
MA,NetIncome,2014-02-14,2012-03-31,682000000.0,10-K
MA,NetIncome,2013-07-31,2012-06-30,1382000000.0,10-Q
MA,NetIncome,2013-02-14,2012-06-30,700000000.0,10-K
MA,NetIncome,2013-07-31,2012-06-30,700000000.0,10-Q
MA,NetIncome,2014-02-14,2012-06-30,700000000.0,10-K
MA,NetIncome,2013-10-31,2012-09-30,2154000000.0,10-Q
MA,NetIncome,2013-02-14,2012-09-30,772000000.0,10-K
MA,NetIncome,2013-10-31,2012-09-30,772000000.0,10-Q
MA,NetIncome,2014-02-14,2012-09-30,772000000.0,10-K
MA,NetIncome,2013-02-14,2012-12-31,2759000000.0,10-K
MA,NetIncome,2014-02-14,2012-12-31,2759000000.0,10-K
MA,NetIncome,2013-02-14,2012-12-31,605000000.0,10-K
MA,NetIncome,2014-02-14,2012-12-31,605000000.0,10-K
MA,NetIncome,2013-05-01,2013-03-31,766000000.0,10-Q
MA,NetIncome,2014-02-14,2013-03-31,766000000.0,10-K
MA,NetIncome,2014-05-01,2013-03-31,766000000.0,10-Q
MA,NetIncome,2013-07-31,2013-06-30,1614000000.0,10-Q
MA,NetIncome,2013-07-31,2013-06-30,848000000.0,10-Q
MA,NetIncome,2014-02-14,2013-06-30,848000000.0,10-K
MA,NetIncome,2013-10-31,2013-09-30,2493000000.0,10-Q
MA,NetIncome,2013-10-31,2013-09-30,879000000.0,10-Q
MA,NetIncome,2014-02-14,2013-09-30,879000000.0,10-K
MA,NetIncome,2014-02-14,2013-12-31,3116000000.0,10-K
MA,NetIncome,2014-02-14,2013-12-31,623000000.0,10-K
MA,NetIncome,2014-05-01,2014-03-31,870000000.0,10-Q
MA,TotalAssets,2013-02-14,2011-12-31,10693000000.0,10-K
MA,TotalAssets,2013-02-14,2012-12-31,12462000000.0,10-K
MA,TotalAssets,2013-05-01,2012-12-31,12462000000.0,10-Q
MA,TotalAssets,2013-07-31,2012-12-31,12462000000.0,10-Q
MA,TotalAssets,2013-10-31,2012-12-31,12462000000.0,10-Q
MA,TotalAssets,2014-02-14,2012-12-31,12462000000.0,10-K
MA,TotalAssets,2013-05-01,2013-03-31,11809000000.0,10-Q
MA,TotalAssets,2013-07-31,2013-06-30,12021000000.0,10-Q
MA,TotalAssets,2013-10-31,2013-09-30,13730000000.0,10-Q
MA,TotalAssets,2014-02-14,2013-12-31,14242000000.0,10-K
MA,TotalAssets,2014-05-01,2013-12-31,14242000000.0,10-Q
MA,TotalAssets,2014-07-31,2013-12-31,14242000000.0,10-Q
MA,TotalAssets,2014-10-30,2013-12-31,14242000000.0,10-Q
MA,TotalAssets,2015-02-13,2013-12-31,14242000000.0,10-K
MA,TotalAssets,2014-05-01,2014-03-31,14802000000.0,10-Q
MA,TotalAssets,2014-07-31,2014-06-30,14375000000.0,10-Q
MA,TotalAssets,2014-10-30,2014-09-30,14659000000.0,10-Q
MA,TotalAssets,2015-02-13,2014-12-31,15329000000.0,10-K
MA,TotalAssets,2015-04-29,2014-12-31,15329000000.0,10-Q
MA,TotalAssets,2015-07-29,2014-12-31,15329000000.0,10-Q
MA,TotalAssets,2015-10-29,2014-12-31,15329000000.0,10-Q
MA,TotalAssets,2016-02-12,2014-12-31,15329000000.0,10-K
MA,TotalAssets,2015-04-29,2015-03-31,14633000000.0,10-Q
MA,TotalAssets,2015-07-29,2015-06-30,15272000000.0,10-Q
MA,TotalAssets,2015-10-29,2015-09-30,14634000000.0,10-Q
MA,TotalAssets,2016-02-12,2015-12-31,16269000000.0,10-K
MA,TotalAssets,2016-04-28,2015-12-31,16250000000.0,10-Q
MA,TotalAssets,2016-04-28,2016-03-31,15905000000.0,10-Q
MA,TotalLiabilities,2013-02-14,2011-12-31,4816000000.0,10-K
MA,TotalLiabilities,2013-02-14,2012-12-31,5533000000.0,10-K
MA,TotalLiabilities,2013-05-01,2012-12-31,5533000000.0,10-Q
MA,TotalLiabilities,2013-07-31,2012-12-31,5533000000.0,10-Q
MA,TotalLiabilities,2013-10-31,2012-12-31,5533000000.0,10-Q
MA,TotalLiabilities,2014-02-14,2012-12-31,5533000000.0,10-K
MA,TotalLiabilities,2013-05-01,2013-03-31,5053000000.0,10-Q
MA,TotalLiabilities,2013-07-31,2013-06-30,4992000000.0,10-Q
MA,TotalLiabilities,2013-10-31,2013-09-30,6062000000.0,10-Q
MA,TotalLiabilities,2014-02-14,2013-12-31,6747000000.0,10-K
MA,TotalLiabilities,2014-05-01,2013-12-31,6747000000.0,10-Q
MA,TotalLiabilities,2014-07-31,2013-12-31,6747000000.0,10-Q
MA,TotalLiabilities,2014-10-30,2013-12-31,6747000000.0,10-Q
MA,TotalLiabilities,2015-02-13,2013-12-31,6747000000.0,10-K
MA,TotalLiabilities,2014-05-01,2014-03-31,8224000000.0,10-Q
MA,TotalLiabilities,2014-07-31,2014-06-30,8061000000.0,10-Q
MA,TotalLiabilities,2014-10-30,2014-09-30,8111000000.0,10-Q
MA,TotalLiabilities,2015-02-13,2014-12-31,8505000000.0,10-K
MA,TotalLiabilities,2015-04-29,2014-12-31,8505000000.0,10-Q
MA,TotalLiabilities,2015-07-29,2014-12-31,8505000000.0,10-Q
MA,TotalLiabilities,2015-10-29,2014-12-31,8505000000.0,10-Q
MA,TotalLiabilities,2016-02-12,2014-12-31,8505000000.0,10-K
MA,TotalLiabilities,2015-04-29,2015-03-31,8299000000.0,10-Q
MA,TotalLiabilities,2015-07-29,2015-06-30,8836000000.0,10-Q
MA,TotalLiabilities,2015-10-29,2015-09-30,8336000000.0,10-Q
MA,TotalLiabilities,2016-02-12,2015-12-31,10207000000.0,10-K
MA,TotalLiabilities,2016-04-28,2015-12-31,10188000000.0,10-Q
MA,TotalLiabilities,2016-04-28,2016-03-31,10394000000.0,10-Q
MA,StockholdersEquity,2013-02-14,2011-12-31,5868000000.0,10-K
MA,StockholdersEquity,2013-02-14,2012-12-31,6917000000.0,10-K
MA,StockholdersEquity,2013-05-01,2012-12-31,6917000000.0,10-Q
MA,StockholdersEquity,2013-07-31,2012-12-31,6917000000.0,10-Q
MA,StockholdersEquity,2013-10-31,2012-12-31,6917000000.0,10-Q
MA,StockholdersEquity,2014-02-14,2012-12-31,6917000000.0,10-K
MA,StockholdersEquity,2013-05-01,2013-03-31,6743000000.0,10-Q
MA,StockholdersEquity,2013-07-31,2013-06-30,7018000000.0,10-Q
MA,StockholdersEquity,2013-10-31,2013-09-30,7657000000.0,10-Q
MA,StockholdersEquity,2014-02-14,2013-12-31,7484000000.0,10-K
MA,StockholdersEquity,2014-05-01,2013-12-31,7484000000.0,10-Q
MA,StockholdersEquity,2014-07-31,2013-12-31,7484000000.0,10-Q
MA,StockholdersEquity,2014-10-30,2013-12-31,7484000000.0,10-Q
MA,StockholdersEquity,2015-02-13,2013-12-31,7484000000.0,10-K
MA,StockholdersEquity,2014-05-01,2014-03-31,6567000000.0,10-Q
MA,StockholdersEquity,2014-07-31,2014-06-30,6266000000.0,10-Q
MA,StockholdersEquity,2014-10-30,2014-09-30,6501000000.0,10-Q
MA,StockholdersEquity,2015-02-13,2014-12-31,6790000000.0,10-K
MA,StockholdersEquity,2015-04-29,2014-12-31,6790000000.0,10-Q
MA,StockholdersEquity,2015-07-29,2014-12-31,6790000000.0,10-Q
MA,StockholdersEquity,2015-10-29,2014-12-31,6790000000.0,10-Q
MA,StockholdersEquity,2016-02-12,2014-12-31,6790000000.0,10-K
MA,StockholdersEquity,2015-04-29,2015-03-31,6301000000.0,10-Q
MA,StockholdersEquity,2015-07-29,2015-06-30,6404000000.0,10-Q
MA,StockholdersEquity,2015-10-29,2015-09-30,6267000000.0,10-Q
MA,StockholdersEquity,2016-02-12,2015-12-31,6028000000.0,10-K
MA,StockholdersEquity,2016-04-28,2015-12-31,6028000000.0,10-Q
MA,StockholdersEquity,2016-04-28,2016-03-31,5479000000.0,10-Q
MA,OperatingIncome,2013-02-14,2010-12-31,2752000000.0,10-K
MA,OperatingIncome,2013-02-14,2011-03-31,836000000.0,10-K
MA,OperatingIncome,2013-02-14,2011-06-30,885000000.0,10-K
MA,OperatingIncome,2013-02-14,2011-09-30,1002000000.0,10-K
MA,OperatingIncome,2013-02-14,2011-12-31,2713000000.0,10-K
MA,OperatingIncome,2014-02-14,2011-12-31,2713000000.0,10-K
MA,OperatingIncome,2013-02-14,2011-12-31,-10000000.0,10-K
MA,OperatingIncome,2013-02-14,2012-03-31,1000000000.0,10-K
MA,OperatingIncome,2013-05-01,2012-03-31,1000000000.0,10-Q
MA,OperatingIncome,2014-02-14,2012-03-31,1000000000.0,10-K
MA,OperatingIncome,2013-07-31,2012-06-30,1974000000.0,10-Q
MA,OperatingIncome,2013-02-14,2012-06-30,974000000.0,10-K
MA,OperatingIncome,2013-07-31,2012-06-30,974000000.0,10-Q
MA,OperatingIncome,2014-02-14,2012-06-30,974000000.0,10-K
MA,OperatingIncome,2013-10-31,2012-09-30,3038000000.0,10-Q
MA,OperatingIncome,2013-02-14,2012-09-30,1064000000.0,10-K
MA,OperatingIncome,2013-10-31,2012-09-30,1064000000.0,10-Q
MA,OperatingIncome,2014-02-14,2012-09-30,1064000000.0,10-K
MA,OperatingIncome,2013-02-14,2012-12-31,3937000000.0,10-K
MA,OperatingIncome,2014-02-14,2012-12-31,3937000000.0,10-K
MA,OperatingIncome,2015-02-13,2012-12-31,3937000000.0,10-K
MA,OperatingIncome,2013-02-14,2012-12-31,899000000.0,10-K
MA,OperatingIncome,2014-02-14,2012-12-31,899000000.0,10-K
MA,OperatingIncome,2013-05-01,2013-03-31,1107000000.0,10-Q
MA,OperatingIncome,2014-02-14,2013-03-31,1107000000.0,10-K
MA,OperatingIncome,2014-05-01,2013-03-31,1107000000.0,10-Q
MA,OperatingIncome,2015-02-13,2013-03-31,1107000000.0,10-K
MA,OperatingIncome,2013-07-31,2013-06-30,2335000000.0,10-Q
MA,OperatingIncome,2014-07-31,2013-06-30,2335000000.0,10-Q
MA,OperatingIncome,2013-07-31,2013-06-30,1228000000.0,10-Q
MA,OperatingIncome,2014-02-14,2013-06-30,1228000000.0,10-K
MA,OperatingIncome,2014-07-31,2013-06-30,1228000000.0,10-Q
MA,OperatingIncome,2015-02-13,2013-06-30,1228000000.0,10-K
MA,OperatingIncome,2013-10-31,2013-09-30,3583000000.0,10-Q
MA,OperatingIncome,2014-10-30,2013-09-30,3583000000.0,10-Q
MA,OperatingIncome,2013-10-31,2013-09-30,1248000000.0,10-Q
MA,OperatingIncome,2014-02-14,2013-09-30,1248000000.0,10-K
MA,OperatingIncome,2014-10-30,2013-09-30,1248000000.0,10-Q
MA,OperatingIncome,2015-02-13,2013-09-30,1248000000.0,10-K
MA,OperatingIncome,2014-02-14,2013-12-31,4503000000.0,10-K
MA,OperatingIncome,2015-02-13,2013-12-31,4503000000.0,10-K
MA,OperatingIncome,2016-02-12,2013-12-31,4503000000.0,10-K
MA,OperatingIncome,2014-02-14,2013-12-31,920000000.0,10-K
MA,OperatingIncome,2015-02-13,2013-12-31,920000000.0,10-K
MA,OperatingIncome,2014-05-01,2014-03-31,1285000000.0,10-Q
MA,OperatingIncome,2015-02-13,2014-03-31,1285000000.0,10-K
MA,OperatingIncome,2015-04-29,2014-03-31,1285000000.0,10-Q
MA,OperatingIncome,2016-02-12,2014-03-31,1285000000.0,10-K
MA,OperatingIncome,2014-07-31,2014-06-30,2668000000.0,10-Q
MA,OperatingIncome,2015-07-29,2014-06-30,2668000000.0,10-Q
MA,OperatingIncome,2014-07-31,2014-06-30,1383000000.0,10-Q
MA,OperatingIncome,2015-02-13,2014-06-30,1383000000.0,10-K
MA,OperatingIncome,2015-07-29,2014-06-30,1383000000.0,10-Q
MA,OperatingIncome,2016-02-12,2014-06-30,1383000000.0,10-K
MA,OperatingIncome,2014-10-30,2014-09-30,4088000000.0,10-Q
MA,OperatingIncome,2015-10-29,2014-09-30,4088000000.0,10-Q
MA,OperatingIncome,2014-10-30,2014-09-30,1420000000.0,10-Q
MA,OperatingIncome,2015-02-13,2014-09-30,1420000000.0,10-K
MA,OperatingIncome,2015-10-29,2014-09-30,1420000000.0,10-Q
MA,OperatingIncome,2016-02-12,2014-09-30,1420000000.0,10-K
MA,OperatingIncome,2015-02-13,2014-12-31,5106000000.0,10-K
MA,OperatingIncome,2016-02-12,2014-12-31,5106000000.0,10-K
MA,OperatingIncome,2015-02-13,2014-12-31,1018000000.0,10-K
MA,OperatingIncome,2016-02-12,2014-12-31,1018000000.0,10-K
MA,OperatingIncome,2015-04-29,2015-03-31,1351000000.0,10-Q
MA,OperatingIncome,2016-02-12,2015-03-31,1351000000.0,10-K
MA,OperatingIncome,2016-04-28,2015-03-31,1351000000.0,10-Q
MA,OperatingIncome,2015-07-29,2015-06-30,2602000000.0,10-Q
MA,OperatingIncome,2015-07-29,2015-06-30,1251000000.0,10-Q
MA,OperatingIncome,2016-02-12,2015-06-30,1251000000.0,10-K
MA,OperatingIncome,2015-10-29,2015-09-30,3971000000.0,10-Q
MA,OperatingIncome,2015-10-29,2015-09-30,1369000000.0,10-Q
MA,OperatingIncome,2016-02-12,2015-09-30,1369000000.0,10-K
MA,OperatingIncome,2016-02-12,2015-12-31,5078000000.0,10-K
MA,OperatingIncome,2016-02-12,2015-12-31,1107000000.0,10-K
MA,OperatingIncome,2016-04-28,2016-03-31,1348000000.0,10-Q
MA,EPS,2013-02-14,2010-12-31,14.1,10-K
MA,EPS,2013-02-14,2011-03-31,4.31,10-K
MA,EPS,2013-02-14,2011-06-30,4.77,10-K
MA,EPS,2013-02-14,2011-09-30,5.65,10-K
MA,EPS,2013-02-14,2011-12-31,14.9,10-K
MA,EPS,2014-02-14,2011-12-31,1.49,10-K
MA,EPS,2013-02-14,2011-12-31,0.15,10-K
MA,EPS,2013-02-14,2012-03-31,5.38,10-K
MA,EPS,2013-05-01,2012-03-31,5.38,10-Q
MA,EPS,2014-02-14,2012-03-31,0.54,10-K
MA,EPS,2013-07-31,2012-06-30,10.95,10-Q
MA,EPS,2013-02-14,2012-06-30,5.56,10-K
MA,EPS,2013-07-31,2012-06-30,5.56,10-Q
MA,EPS,2014-02-14,2012-06-30,0.56,10-K
MA,EPS,2013-10-31,2012-09-30,17.13,10-Q
MA,EPS,2013-02-14,2012-09-30,6.19,10-K
MA,EPS,2013-10-31,2012-09-30,6.19,10-Q
MA,EPS,2014-02-14,2012-09-30,0.62,10-K
MA,EPS,2013-02-14,2012-12-31,22.02,10-K
MA,EPS,2014-02-14,2012-12-31,2.2,10-K
MA,EPS,2015-02-13,2012-12-31,2.2,10-K
MA,EPS,2013-02-14,2012-12-31,4.88,10-K
MA,EPS,2014-02-14,2012-12-31,0.49,10-K
MA,EPS,2013-05-01,2013-03-31,6.25,10-Q
MA,EPS,2014-02-14,2013-03-31,0.63,10-K
MA,EPS,2014-05-01,2013-03-31,0.62,10-Q
MA,EPS,2015-02-13,2013-03-31,0.62,10-K
MA,EPS,2013-07-31,2013-06-30,13.23,10-Q
MA,EPS,2014-07-31,2013-06-30,1.32,10-Q
MA,EPS,2013-07-31,2013-06-30,6.98,10-Q
MA,EPS,2014-02-14,2013-06-30,0.7,10-K
MA,EPS,2014-07-31,2013-06-30,0.7,10-Q
MA,EPS,2015-02-13,2013-06-30,0.7,10-K
MA,EPS,2013-10-31,2013-09-30,20.52,10-Q
MA,EPS,2014-10-30,2013-09-30,2.05,10-Q
MA,EPS,2013-10-31,2013-09-30,7.3,10-Q
MA,EPS,2014-02-14,2013-09-30,0.73,10-K
MA,EPS,2014-10-30,2013-09-30,0.73,10-Q
MA,EPS,2015-02-13,2013-09-30,0.73,10-K
MA,EPS,2014-02-14,2013-12-31,2.57,10-K
MA,EPS,2015-02-13,2013-12-31,2.57,10-K
MA,EPS,2016-02-12,2013-12-31,2.57,10-K
MA,EPS,2014-02-14,2013-12-31,0.52,10-K
MA,EPS,2015-02-13,2013-12-31,0.52,10-K
MA,EPS,2014-05-01,2014-03-31,0.73,10-Q
MA,EPS,2015-02-13,2014-03-31,0.73,10-K
MA,EPS,2015-04-29,2014-03-31,0.73,10-Q
MA,EPS,2016-02-12,2014-03-31,0.73,10-K
MA,EPS,2014-07-31,2014-06-30,1.53,10-Q
MA,EPS,2015-07-29,2014-06-30,1.53,10-Q
MA,EPS,2014-07-31,2014-06-30,0.8,10-Q
MA,EPS,2015-02-13,2014-06-30,0.8,10-K
MA,EPS,2015-07-29,2014-06-30,0.8,10-Q
MA,EPS,2016-02-12,2014-06-30,0.8,10-K
MA,EPS,2014-10-30,2014-09-30,2.41,10-Q
MA,EPS,2015-10-29,2014-09-30,2.41,10-Q
MA,EPS,2014-10-30,2014-09-30,0.88,10-Q
MA,EPS,2015-02-13,2014-09-30,0.88,10-K
MA,EPS,2015-10-29,2014-09-30,0.88,10-Q
MA,EPS,2016-02-12,2014-09-30,0.88,10-K
MA,EPS,2015-02-13,2014-12-31,3.11,10-K
MA,EPS,2016-02-12,2014-12-31,3.11,10-K
MA,EPS,2015-02-13,2014-12-31,0.7,10-K
MA,EPS,2016-02-12,2014-12-31,0.7,10-K
MA,EPS,2015-04-29,2015-03-31,0.89,10-Q
MA,EPS,2016-02-12,2015-03-31,0.89,10-K
MA,EPS,2016-04-28,2015-03-31,0.89,10-Q
MA,EPS,2015-07-29,2015-06-30,1.7,10-Q
MA,EPS,2015-07-29,2015-06-30,0.81,10-Q
MA,EPS,2016-02-12,2015-06-30,0.81,10-K
MA,EPS,2015-10-29,2015-09-30,2.57,10-Q
MA,EPS,2015-10-29,2015-09-30,0.86,10-Q
MA,EPS,2016-02-12,2015-09-30,0.86,10-K
MA,EPS,2016-02-12,2015-12-31,3.36,10-K
MA,EPS,2016-02-12,2015-12-31,0.79,10-K
MA,EPS,2016-04-28,2016-03-31,0.86,10-Q
MA,Cash,2013-02-14,2009-12-31,2055000000.0,10-K
MA,Cash,2013-02-14,2010-12-31,3067000000.0,10-K
MA,Cash,2014-02-14,2010-12-31,3067000000.0,10-K
MA,Cash,2013-02-14,2011-12-31,3734000000.0,10-K
MA,Cash,2013-05-01,2011-12-31,3734000000.0,10-Q
MA,Cash,2013-07-31,2011-12-31,3734000000.0,10-Q
MA,Cash,2013-10-31,2011-12-31,3734000000.0,10-Q
MA,Cash,2014-02-14,2011-12-31,3734000000.0,10-K
MA,Cash,2015-02-13,2011-12-31,3734000000.0,10-K
MA,Cash,2013-05-01,2012-03-31,3684000000.0,10-Q
MA,Cash,2013-07-31,2012-06-30,3153000000.0,10-Q
MA,Cash,2013-10-31,2012-09-30,3045000000.0,10-Q
MA,Cash,2013-02-14,2012-12-31,2052000000.0,10-K
MA,Cash,2013-05-01,2012-12-31,2052000000.0,10-Q
MA,Cash,2013-07-31,2012-12-31,2052000000.0,10-Q
MA,Cash,2013-10-31,2012-12-31,2052000000.0,10-Q
MA,Cash,2014-02-14,2012-12-31,2052000000.0,10-K
MA,Cash,2014-05-01,2012-12-31,2052000000.0,10-Q
MA,Cash,2014-07-31,2012-12-31,2052000000.0,10-Q
MA,Cash,2014-10-30,2012-12-31,2052000000.0,10-Q
MA,Cash,2015-02-13,2012-12-31,2052000000.0,10-K
MA,Cash,2016-02-12,2012-12-31,2052000000.0,10-K
MA,Cash,2013-05-01,2013-03-31,1984000000.0,10-Q
MA,Cash,2014-05-01,2013-03-31,1984000000.0,10-Q
MA,Cash,2013-07-31,2013-06-30,2348000000.0,10-Q
MA,Cash,2014-07-31,2013-06-30,2348000000.0,10-Q
MA,Cash,2013-10-31,2013-09-30,3413000000.0,10-Q
MA,Cash,2014-10-30,2013-09-30,3413000000.0,10-Q
MA,Cash,2014-02-14,2013-12-31,3599000000.0,10-K
MA,Cash,2014-05-01,2013-12-31,3599000000.0,10-Q
MA,Cash,2014-07-31,2013-12-31,3599000000.0,10-Q
MA,Cash,2014-10-30,2013-12-31,3599000000.0,10-Q
MA,Cash,2015-02-13,2013-12-31,3599000000.0,10-K
MA,Cash,2015-04-29,2013-12-31,3599000000.0,10-Q
MA,Cash,2015-07-29,2013-12-31,3599000000.0,10-Q
MA,Cash,2015-10-29,2013-12-31,3599000000.0,10-Q
MA,Cash,2016-02-12,2013-12-31,3599000000.0,10-K
MA,Cash,2014-05-01,2014-03-31,4019000000.0,10-Q
MA,Cash,2015-04-29,2014-03-31,4019000000.0,10-Q
MA,Cash,2014-07-31,2014-06-30,2878000000.0,10-Q
MA,Cash,2015-07-29,2014-06-30,2878000000.0,10-Q
MA,Cash,2014-10-30,2014-09-30,4462000000.0,10-Q
MA,Cash,2015-10-29,2014-09-30,4462000000.0,10-Q
MA,Cash,2016-02-12,2014-09-30,5137000000.0,10-K
MA,Cash,2015-02-13,2014-12-31,5137000000.0,10-K
MA,Cash,2015-04-29,2014-12-31,5137000000.0,10-Q
MA,Cash,2015-07-29,2014-12-31,5137000000.0,10-Q
MA,Cash,2015-10-29,2014-12-31,5137000000.0,10-Q
MA,Cash,2016-02-12,2014-12-31,5137000000.0,10-K
MA,Cash,2016-04-28,2014-12-31,5137000000.0,10-Q
MA,Cash,2015-04-29,2015-03-31,4207000000.0,10-Q
MA,Cash,2016-04-28,2015-03-31,4207000000.0,10-Q
MA,Cash,2015-07-29,2015-06-30,3361000000.0,10-Q
MA,Cash,2015-10-29,2015-09-30,3877000000.0,10-Q
MA,Cash,2016-02-12,2015-12-31,5747000000.0,10-K
MA,Cash,2016-04-28,2015-12-31,5747000000.0,10-Q
MA,Cash,2016-04-28,2016-03-31,4894000000.0,10-Q
MCD,Revenue,2013-02-25,2010-12-31,24074600000.0,10-K
MCD,Revenue,2013-02-25,2011-03-31,6111600000.0,10-K
MCD,Revenue,2013-02-25,2011-06-30,6905400000.0,10-K
MCD,Revenue,2013-02-25,2011-09-30,7166300000.0,10-K
MCD,Revenue,2013-02-25,2011-12-31,27006000000.0,10-K
MCD,Revenue,2014-02-24,2011-12-31,27006000000.0,10-K
MCD,Revenue,2013-02-25,2011-12-31,6822700000.0,10-K
MCD,Revenue,2013-02-25,2012-03-31,6546600000.0,10-K
MCD,Revenue,2013-05-01,2012-03-31,6546600000.0,10-Q
MCD,Revenue,2014-02-24,2012-03-31,6546600000.0,10-K
MCD,Revenue,2013-07-31,2012-06-30,13462500000.0,10-Q
MCD,Revenue,2013-02-25,2012-06-30,6915900000.0,10-K
MCD,Revenue,2013-07-31,2012-06-30,6915900000.0,10-Q
MCD,Revenue,2014-02-24,2012-06-30,6915900000.0,10-K
MCD,Revenue,2013-10-30,2012-09-30,20614900000.0,10-Q
MCD,Revenue,2013-02-25,2012-09-30,7152400000.0,10-K
MCD,Revenue,2013-10-30,2012-09-30,7152400000.0,10-Q
MCD,Revenue,2014-02-24,2012-09-30,7152400000.0,10-K
MCD,Revenue,2013-02-25,2012-12-31,27567000000.0,10-K
MCD,Revenue,2014-02-24,2012-12-31,27567000000.0,10-K
MCD,Revenue,2015-02-24,2012-12-31,27567000000.0,10-K
MCD,Revenue,2013-02-25,2012-12-31,6952100000.0,10-K
MCD,Revenue,2014-02-24,2012-12-31,6952100000.0,10-K
MCD,Revenue,2013-05-01,2013-03-31,6605300000.0,10-Q
MCD,Revenue,2014-02-24,2013-03-31,6605300000.0,10-K
MCD,Revenue,2014-05-06,2013-03-31,6605300000.0,10-Q
MCD,Revenue,2015-02-24,2013-03-31,6605300000.0,10-K
MCD,Revenue,2013-07-31,2013-06-30,13689100000.0,10-Q
MCD,Revenue,2014-08-04,2013-06-30,13689100000.0,10-Q
MCD,Revenue,2013-07-31,2013-06-30,7083800000.0,10-Q
MCD,Revenue,2014-02-24,2013-06-30,7083800000.0,10-K
MCD,Revenue,2014-08-04,2013-06-30,7083800000.0,10-Q
MCD,Revenue,2015-02-24,2013-06-30,7083800000.0,10-K
MCD,Revenue,2013-10-30,2013-09-30,21012500000.0,10-Q
MCD,Revenue,2014-11-03,2013-09-30,21012500000.0,10-Q
MCD,Revenue,2013-10-30,2013-09-30,7323400000.0,10-Q
MCD,Revenue,2014-02-24,2013-09-30,7323400000.0,10-K
MCD,Revenue,2014-11-03,2013-09-30,7323400000.0,10-Q
MCD,Revenue,2015-02-24,2013-09-30,7323400000.0,10-K
MCD,Revenue,2014-02-24,2013-12-31,28105700000.0,10-K
MCD,Revenue,2015-02-24,2013-12-31,28105700000.0,10-K
MCD,Revenue,2016-02-25,2013-12-31,28105700000.0,10-K
MCD,Revenue,2014-02-24,2013-12-31,7093200000.0,10-K
MCD,Revenue,2015-02-24,2013-12-31,7093200000.0,10-K
MCD,Revenue,2014-05-06,2014-03-31,6700300000.0,10-Q
MCD,Revenue,2015-02-24,2014-03-31,6700300000.0,10-K
MCD,Revenue,2015-05-07,2014-03-31,6700300000.0,10-Q
MCD,Revenue,2016-02-25,2014-03-31,6700300000.0,10-K
MCD,Revenue,2014-08-04,2014-06-30,13882000000.0,10-Q
MCD,Revenue,2015-08-05,2014-06-30,13882000000.0,10-Q
MCD,Revenue,2014-08-04,2014-06-30,7181700000.0,10-Q
MCD,Revenue,2015-02-24,2014-06-30,7181700000.0,10-K
MCD,Revenue,2015-08-05,2014-06-30,7181700000.0,10-Q
MCD,Revenue,2016-02-25,2014-06-30,7181700000.0,10-K
MCD,Revenue,2014-11-03,2014-09-30,20869100000.0,10-Q
MCD,Revenue,2015-11-04,2014-09-30,20869100000.0,10-Q
MCD,Revenue,2014-11-03,2014-09-30,6987100000.0,10-Q
